Year,Quarter,State,Tax_Category,Tax_Code,Amount
2022,1,Ohio,Death and gift,T50,45.0
2022,1,Ohio,Documentary and stock transfer,T51,0.0
2022,1,Ohio,Severance,T53,16008.0
2022,1,Ohio,"Other taxes, NEC",T99,0.0
2022,1,Oklahoma,Property taxes,T01,0.0
2022,1,Oklahoma,General sales and gross receipts,T09,854857.0
2022,1,Oklahoma,Alcoholic beverages,T10,40469.0
2022,1,Oklahoma,Amusements,T11,5669.0
2022,1,Oklahoma,Insurance premiums,T12,43077.0
2022,1,Oklahoma,Motor fuels,T13,136870.0
2022,1,Oklahoma,Public utilities,T15,23943.0
2022,1,Oklahoma,Tobacco products,T16,92915.0
2022,1,Oklahoma,Sports betting (including pari-mutuels),T18,155.0
2022,1,Oklahoma,Other selective sales and gross receipts,T19,18362.0
2022,1,Oklahoma,Alcoholic beverages,T20,37.0
2022,1,Oklahoma,Amusements,T21,33.0
2022,1,Oklahoma,Corporations in general,T22,8457.0
2022,1,Oklahoma,Hunting and fishing,T23,5319.0
2022,1,Oklahoma,Motor vehicles,T24,200627.0
2022,1,Oklahoma,Motor vehicle operators,T25,7538.0
2022,1,Oklahoma,Public utilities,T27,0.0
2022,1,Oklahoma,Occupation and businesses,T28,246.0
2022,1,Oklahoma,Other license taxes,T29,333.0
2022,1,Oklahoma,Individual income,T40,875322.0
2022,1,Oklahoma,Corporation net income,T41,174821.0
2022,1,Oklahoma,Death and gift,T50,0.0
2022,1,Oklahoma,Documentary and stock transfer,T51,8696.0
2022,1,Oklahoma,Severance,T53,395482.0
2022,1,Oklahoma,"Other taxes, NEC",T99,30088.0
2022,1,Oregon,Property taxes,T01,5006.0
2022,1,Oregon,General sales and gross receipts,T09,0.0
2022,1,Oregon,Alcoholic beverages,T10,4926.0
2022,1,Oregon,Amusements,T11,28.0
2022,1,Oregon,Insurance premiums,T12,36955.0
2022,1,Oregon,Motor fuels,T13,134940.0
2022,1,Oregon,Public utilities,T15,0.0
2022,1,Oregon,Tobacco products,T16,104420.0
2022,1,Oregon,Sports betting (including pari-mutuels),T18,9345.0
2022,1,Oregon,Other selective sales and gross receipts,T19,42250.0
2022,1,Oregon,Alcoholic beverages,T20,1354.0
2022,1,Oregon,Amusements,T21,402.0
2022,1,Oregon,Corporations in general,T22,257741.0
2022,1,Oregon,Hunting and fishing,T23,14567.0
2022,1,Oregon,Motor vehicles,T24,167057.0
2022,1,Oregon,Motor vehicle operators,T25,7297.0
2022,1,Oregon,Public utilities,T27,1176.0
2022,1,Oregon,Occupation and businesses,T28,1974.0
2022,1,Oregon,Other license taxes,T29,1600.0
2022,1,Oregon,Individual income,T40,2292417.0
2022,1,Oregon,Corporation net income,T41,205883.0
2022,1,Oregon,Death and gift,T50,74793.0
2022,1,Oregon,Documentary and stock transfer,T51,-20495.0
2022,1,Oregon,Severance,T53,3874.0
2022,1,Oregon,"Other taxes, NEC",T99,0.0
2022,1,Pennsylvania,Property taxes,T01,141.0
2022,1,Pennsylvania,General sales and gross receipts,T09,3538030.0
2022,1,Pennsylvania,Alcoholic beverages,T10,100533.0
2022,1,Pennsylvania,Amusements,T11,504165.0
2022,1,Pennsylvania,Insurance premiums,T12,801306.0
2022,1,Pennsylvania,Motor fuels,T13,742675.0
2022,1,Pennsylvania,Public utilities,T15,981856.0
2022,1,Pennsylvania,Tobacco products,T16,214005.0
2022,1,Pennsylvania,Sports betting (including pari-mutuels),T18,28166.0
2022,1,Pennsylvania,Other selective sales and gross receipts,T19,596848.0
2022,1,Pennsylvania,Alcoholic beverages,T20,9659.0
2022,1,Pennsylvania,Amusements,T21,12811.0
2022,1,Pennsylvania,Corporations in general,T22,-141.0
2022,1,Pennsylvania,Hunting and fishing,T23,12617.0
2022,1,Pennsylvania,Motor vehicles,T24,297392.0
2022,1,Pennsylvania,Motor vehicle operators,T25,21431.0
2022,1,Pennsylvania,Public utilities,T27,30134.0
2022,1,Pennsylvania,Occupation and businesses,T28,642995.0
2022,1,Pennsylvania,Other license taxes,T29,6291.0
2022,1,Pennsylvania,Individual income,T40,4076219.0
2022,1,Pennsylvania,Corporation net income,T41,809169.0
2022,1,Pennsylvania,Death and gift,T50,396710.0
2022,1,Pennsylvania,Documentary and stock transfer,T51,263509.0
2022,1,Pennsylvania,Severance,T53,0.0
2022,1,Pennsylvania,"Other taxes, NEC",T99,11665.0
2022,1,Rhode Island,Property taxes,T01,677.0
2022,1,Rhode Island,General sales and gross receipts,T09,349080.0
2022,1,Rhode Island,Alcoholic beverages,T10,5261.0
2022,1,Rhode Island,Amusements,T11,0.0
2022,1,Rhode Island,Insurance premiums,T12,11099.0
2022,1,Rhode Island,Motor fuels,T13,31904.0
2022,1,Rhode Island,Public utilities,T15,2288.0
2022,1,Rhode Island,Tobacco products,T16,31250.0
2022,1,Rhode Island,Sports betting (including pari-mutuels),T18,6506.0
2022,1,Rhode Island,Other selective sales and gross receipts,T19,15726.0
2022,1,Rhode Island,Alcoholic beverages,T20,263.0
2022,1,Rhode Island,Amusements,T21,67.0
2022,1,Rhode Island,Corporations in general,T22,2813.0
2022,1,Rhode Island,Hunting and fishing,T23,505.0
2022,1,Rhode Island,Motor vehicles,T24,6054.0
2022,1,Rhode Island,Motor vehicle operators,T25,2134.0
2022,1,Rhode Island,Public utilities,T27,3.0
2022,1,Rhode Island,Occupation and businesses,T28,29281.0
2022,1,Rhode Island,Other license taxes,T29,9451.0
2022,1,Rhode Island,Individual income,T40,363371.0
2022,1,Rhode Island,Corporation net income,T41,123633.0
2022,1,Rhode Island,Death and gift,T50,7924.0
2022,1,Rhode Island,Documentary and stock transfer,T51,5390.0
2022,1,Rhode Island,Severance,T53,0.0
2022,1,Rhode Island,"Other taxes, NEC",T99,0.0
2022,1,South Carolina,Property taxes,T01,2274.0
2022,1,South Carolina,General sales and gross receipts,T09,1111880.0
2022,1,South Carolina,Alcoholic beverages,T10,48452.0
2022,1,South Carolina,Amusements,T11,10217.0
2022,1,South Carolina,Insurance premiums,T12,78434.0
2022,1,South Carolina,Motor fuels,T13,227079.0
2022,1,South Carolina,Public utilities,T15,12514.0
2022,1,South Carolina,Tobacco products,T16,30957.0
2022,1,South Carolina,Sports betting (including pari-mutuels),T18,0.0
2022,1,South Carolina,Other selective sales and gross receipts,T19,78952.0
2022,1,South Carolina,Alcoholic beverages,T20,5637.0
2022,1,South Carolina,Amusements,T21,81.0
2022,1,South Carolina,Corporations in general,T22,19650.0
2022,1,South Carolina,Hunting and fishing,T23,2035.0
2022,1,South Carolina,Motor vehicles,T24,74800.0
2022,1,South Carolina,Motor vehicle operators,T25,7948.0
2022,1,South Carolina,Public utilities,T27,264.0
2022,1,South Carolina,Occupation and businesses,T28,30932.0
2022,1,South Carolina,Other license taxes,T29,11893.0
2022,1,South Carolina,Individual income,T40,1202948.0
2022,1,South Carolina,Corporation net income,T41,272168.0
2022,1,South Carolina,Death and gift,T50,0.0
2022,1,South Carolina,Documentary and stock transfer,T51,48371.0
2022,1,South Carolina,Severance,T53,0.0
2022,1,South Carolina,"Other taxes, NEC",T99,0.0
2022,1,South Dakota,Property taxes,T01,0.0
2022,1,South Dakota,General sales and gross receipts,T09,360851.0
2022,1,South Dakota,Alcoholic beverages,T10,5361.0
2022,1,South Dakota,Amusements,T11,4.0
2022,1,South Dakota,Insurance premiums,T12,35408.0
2022,1,South Dakota,Motor fuels,T13,46777.0
2022,1,South Dakota,Public utilities,T15,524.0
2022,1,South Dakota,Tobacco products,T16,17001.0
2022,1,South Dakota,Sports betting (including pari-mutuels),T18,57.0
2022,1,South Dakota,Other selective sales and gross receipts,T19,34737.0
2022,1,South Dakota,Alcoholic beverages,T20,21.0
2022,1,South Dakota,Amusements,T21,26.0
2022,1,South Dakota,Corporations in general,T22,2221.0
2022,1,South Dakota,Hunting and fishing,T23,7391.0
2022,1,South Dakota,Motor vehicles,T24,22177.0
2022,1,South Dakota,Motor vehicle operators,T25,1545.0
2022,1,South Dakota,Public utilities,T27,0.0
2022,1,South Dakota,Occupation and businesses,T28,46132.0
2022,1,South Dakota,Other license taxes,T29,6486.0
2022,1,South Dakota,Individual income,T40,0.0
2022,1,South Dakota,Corporation net income,T41,13678.0
2022,1,South Dakota,Death and gift,T50,0.0
2022,1,South Dakota,Documentary and stock transfer,T51,42.0
2022,1,South Dakota,Severance,T53,1519.0
2022,1,South Dakota,"Other taxes, NEC",T99,207.0
2022,1,Tennessee,Property taxes,T01,0.0
2022,1,Tennessee,General sales and gross receipts,T09,3154638.0
2022,1,Tennessee,Alcoholic beverages,T10,61172.0
2022,1,Tennessee,Amusements,T11,0.0
2022,1,Tennessee,Insurance premiums,T12,327753.0
2022,1,Tennessee,Motor fuels,T13,290358.0
2022,1,Tennessee,Public utilities,T15,13.0
2022,1,Tennessee,Tobacco products,T16,50258.0
2022,1,Tennessee,Sports betting (including pari-mutuels),T18,12794.0
2022,1,Tennessee,Other selective sales and gross receipts,T19,181173.0
2022,1,Tennessee,Alcoholic beverages,T20,5685.0
2022,1,Tennessee,Amusements,T21,19.0
2022,1,Tennessee,Corporations in general,T22,216152.0
2022,1,Tennessee,Hunting and fishing,T23,17336.0
2022,1,Tennessee,Motor vehicles,T24,97053.0
2022,1,Tennessee,Motor vehicle operators,T25,9132.0
2022,1,Tennessee,Public utilities,T27,0.0
2022,1,Tennessee,Occupation and businesses,T28,83466.0
2022,1,Tennessee,Other license taxes,T29,598.0
2022,1,Tennessee,Individual income,T40,1669.0
2022,1,Tennessee,Corporation net income,T41,463724.0
2022,1,Tennessee,Death and gift,T50,35.0
2022,1,Tennessee,Documentary and stock transfer,T51,122665.0
2022,1,Tennessee,Severance,T53,211.0
2022,1,Tennessee,"Other taxes, NEC",T99,11362.0
2022,1,Texas,Property taxes,T01,0.0
2022,1,Texas,General sales and gross receipts,T09,10597538.0
2022,1,Texas,Alcoholic beverages,T10,382097.0
2022,1,Texas,Amusements,T11,6429.0
2022,1,Texas,Insurance premiums,T12,1739047.0
2022,1,Texas,Motor fuels,T13,873212.0
2022,1,Texas,Public utilities,T15,165485.0
2022,1,Texas,Tobacco products,T16,305471.0
2022,1,Texas,Sports betting (including pari-mutuels),T18,1130.0
2022,1,Texas,Other selective sales and gross receipts,T19,1710291.0
2022,1,Texas,Alcoholic beverages,T20,26636.0
2022,1,Texas,Amusements,T21,834.0
2022,1,Texas,Corporations in general,T22,38795.0
2022,1,Texas,Hunting and fishing,T23,11916.0
2022,1,Texas,Motor vehicles,T24,491150.0
2022,1,Texas,Motor vehicle operators,T25,44834.0
2022,1,Texas,Public utilities,T27,4992.0
2022,1,Texas,Occupation and businesses,T28,168234.0
2022,1,Texas,Other license taxes,T29,25111.0
2022,1,Texas,Individual income,T40,0.0
2022,1,Texas,Corporation net income,T41,0.0
2022,1,Texas,Death and gift,T50,0.0
2022,1,Texas,Documentary and stock transfer,T51,0.0
2022,1,Texas,Severance,T53,2423784.0
2022,1,Texas,"Other taxes, NEC",T99,0.0
2022,1,US Total,Property taxes,T01,5414668.0
2022,1,US Total,General sales and gross receipts,T09,102837529.0
2022,1,US Total,Alcoholic beverages,T10,1972774.0
2022,1,US Total,Amusements,T11,2531669.0
2022,1,US Total,Insurance premiums,T12,8872906.0
2022,1,US Total,Motor fuels,T13,13184993.0
2022,1,US Total,Public utilities,T15,4042992.0
2022,1,US Total,Tobacco products,T16,4157010.0
2022,1,US Total,Sports betting (including pari-mutuels),T18,418483.0
2022,1,US Total,Other selective sales and gross receipts,T19,13363113.0
2022,1,US Total,Alcoholic beverages,T20,196808.0
2022,1,US Total,Amusements,T21,98426.0
2022,1,US Total,Corporations in general,T22,2552337.0
2022,1,US Total,Hunting and fishing,T23,312336.0
2022,1,US Total,Motor vehicles,T24,7764662.0
2022,1,US Total,Motor vehicle operators,T25,728753.0
2022,1,US Total,Public utilities,T27,256945.0
2022,1,US Total,Occupation and businesses,T28,4015587.0
2022,1,US Total,Other license taxes,T29,581268.0
2022,1,US Total,Individual income,T40,148765278.0
2022,1,US Total,Corporation net income,T41,31132553.0
2022,1,US Total,Death and gift,T50,1555590.0
2022,1,US Total,Documentary and stock transfer,T51,4266514.0
2022,1,US Total,Severance,T53,5999448.0
2022,1,US Total,"Other taxes, NEC",T99,1732361.0
2022,1,Utah,Property taxes,T01,0.0
2022,1,Utah,General sales and gross receipts,T09,1146441.0
2022,1,Utah,Alcoholic beverages,T10,4695.0
2022,1,Utah,Amusements,T11,0.0
2022,1,Utah,Insurance premiums,T12,53254.0
2022,1,Utah,Motor fuels,T13,153046.0
2022,1,Utah,Public utilities,T15,19533.0
2022,1,Utah,Tobacco products,T16,29570.0
2022,1,Utah,Sports betting (including pari-mutuels),T18,0.0
2022,1,Utah,Other selective sales and gross receipts,T19,3736.0
2022,1,Utah,Alcoholic beverages,T20,0.0
2022,1,Utah,Amusements,T21,0.0
2022,1,Utah,Corporations in general,T22,112.0
2022,1,Utah,Hunting and fishing,T23,9723.0
2022,1,Utah,Motor vehicles,T24,70458.0
2022,1,Utah,Motor vehicle operators,T25,7925.0
2022,1,Utah,Public utilities,T27,0.0
2022,1,Utah,Occupation and businesses,T28,0.0
2022,1,Utah,Other license taxes,T29,2176.0
2022,1,Utah,Individual income,T40,1576686.0
2022,1,Utah,Corporation net income,T41,147412.0
2022,1,Utah,Death and gift,T50,0.0
2022,1,Utah,Documentary and stock transfer,T51,0.0
2022,1,Utah,Severance,T53,25210.0
2022,1,Utah,"Other taxes, NEC",T99,115.0
2022,1,Vermont,Property taxes,T01,1557.0
2022,1,Vermont,General sales and gross receipts,T09,139135.0
2022,1,Vermont,Alcoholic beverages,T10,2882.0
2022,1,Vermont,Amusements,T11,0.0
2022,1,Vermont,Insurance premiums,T12,37667.0
2022,1,Vermont,Motor fuels,T13,30924.0
2022,1,Vermont,Public utilities,T15,868.0
2022,1,Vermont,Tobacco products,T16,16415.0
2022,1,Vermont,Sports betting (including pari-mutuels),T18,0.0
2022,1,Vermont,Other selective sales and gross receipts,T19,141703.0
2022,1,Vermont,Alcoholic beverages,T20,255.0
2022,1,Vermont,Amusements,T21,4.0
2022,1,Vermont,Corporations in general,T22,2421.0
2022,1,Vermont,Hunting and fishing,T23,1477.0
2022,1,Vermont,Motor vehicles,T24,16455.0
2022,1,Vermont,Motor vehicle operators,T25,3229.0
2022,1,Vermont,Public utilities,T27,0.0
2022,1,Vermont,Occupation and businesses,T28,19993.0
2022,1,Vermont,Other license taxes,T29,1604.0
2022,1,Vermont,Individual income,T40,244805.0
2022,1,Vermont,Corporation net income,T41,61120.0
2022,1,Vermont,Death and gift,T50,1445.0
2022,1,Vermont,Documentary and stock transfer,T51,25721.0
2022,1,Vermont,Severance,T53,0.0
2022,1,Vermont,"Other taxes, NEC",T99,1881.0
2022,1,Virginia,Property taxes,T01,4342.0
2022,1,Virginia,General sales and gross receipts,T09,1748940.0
2022,1,Virginia,Alcoholic beverages,T10,69242.0
2022,1,Virginia,Amusements,T11,6015.0
2022,1,Virginia,Insurance premiums,T12,61656.0
2022,1,Virginia,Motor fuels,T13,419872.0
2022,1,Virginia,Public utilities,T15,130933.0
2022,1,Virginia,Tobacco products,T16,64721.0
2022,1,Virginia,Sports betting (including pari-mutuels),T18,6012.0
2022,1,Virginia,Other selective sales and gross receipts,T19,639052.0
2022,1,Virginia,Alcoholic beverages,T20,2.0
2022,1,Virginia,Amusements,T21,9936.0
2022,1,Virginia,Corporations in general,T22,20239.0
2022,1,Virginia,Hunting and fishing,T23,823.0
2022,1,Virginia,Motor vehicles,T24,126003.0
2022,1,Virginia,Motor vehicle operators,T25,17953.0
2022,1,Virginia,Public utilities,T27,216.0
2022,1,Virginia,Occupation and businesses,T28,91030.0
2022,1,Virginia,Other license taxes,T29,13722.0
2022,1,Virginia,Individual income,T40,4398557.0
2022,1,Virginia,Corporation net income,T41,350707.0
2022,1,Virginia,Death and gift,T50,29.0
2022,1,Virginia,Documentary and stock transfer,T51,180087.0
2022,1,Virginia,Severance,T53,832.0
2022,1,Virginia,"Other taxes, NEC",T99,32951.0
2022,1,Washington,Property taxes,T01,1990700.0
2022,1,Washington,General sales and gross receipts,T09,5139014.0
2022,1,Washington,Alcoholic beverages,T10,124235.0
2022,1,Washington,Amusements,T11,1277.0
2022,1,Washington,Insurance premiums,T12,172187.0
2022,1,Washington,Motor fuels,T13,255627.0
2022,1,Washington,Public utilities,T15,249411.0
2022,1,Washington,Tobacco products,T16,79340.0
2022,1,Washington,Sports betting (including pari-mutuels),T18,201.0
2022,1,Washington,Other selective sales and gross receipts,T19,305865.0
2022,1,Washington,Alcoholic beverages,T20,56917.0
2022,1,Washington,Amusements,T21,3389.0
2022,1,Washington,Corporations in general,T22,15695.0
2022,1,Washington,Hunting and fishing,T23,2931.0
2022,1,Washington,Motor vehicles,T24,206441.0
2022,1,Washington,Motor vehicle operators,T25,33691.0
2022,1,Washington,Public utilities,T27,1284.0
2022,1,Washington,Occupation and businesses,T28,100748.0
2022,1,Washington,Other license taxes,T29,44623.0
2022,1,Washington,Individual income,T40,0.0
2022,1,Washington,Corporation net income,T41,0.0
2022,1,Washington,Death and gift,T50,105764.0
2022,1,Washington,Documentary and stock transfer,T51,472864.0
2022,1,Washington,Severance,T53,9328.0
2022,1,Washington,"Other taxes, NEC",T99,44916.0
2022,1,West Virginia,Property taxes,T01,1434.0
2022,1,West Virginia,General sales and gross receipts,T09,415532.0
2022,1,West Virginia,Alcoholic beverages,T10,4774.0
2022,1,West Virginia,Amusements,T11,10886.0
2022,1,West Virginia,Insurance premiums,T12,53838.0
2022,1,West Virginia,Motor fuels,T13,98779.0
2022,1,West Virginia,Public utilities,T15,33427.0
2022,1,West Virginia,Tobacco products,T16,38763.0
2022,1,West Virginia,Sports betting (including pari-mutuels),T18,1377.0
2022,1,West Virginia,Other selective sales and gross receipts,T19,152604.0
2022,1,West Virginia,Alcoholic beverages,T20,208.0
2022,1,West Virginia,Amusements,T21,866.0
2022,1,West Virginia,Corporations in general,T22,547.0
2022,1,West Virginia,Hunting and fishing,T23,11.0
2022,1,West Virginia,Motor vehicles,T24,1362.0
2022,1,West Virginia,Motor vehicle operators,T25,33450.0
2022,1,West Virginia,Public utilities,T27,21.0
2022,1,West Virginia,Occupation and businesses,T28,1506.0
2022,1,West Virginia,Other license taxes,T29,877.0
2022,1,West Virginia,Individual income,T40,618756.0
2022,1,West Virginia,Corporation net income,T41,18520.0
2022,1,West Virginia,Death and gift,T50,0.0
2022,1,West Virginia,Documentary and stock transfer,T51,3813.0
2022,1,West Virginia,Severance,T53,253036.0
2022,1,West Virginia,"Other taxes, NEC",T99,1784.0
2022,1,Wisconsin,Property taxes,T01,-211.0
2022,1,Wisconsin,General sales and gross receipts,T09,1612278.0
2022,1,Wisconsin,Alcoholic beverages,T10,15606.0
2022,1,Wisconsin,Amusements,T11,56.0
2022,1,Wisconsin,Insurance premiums,T12,62718.0
2022,1,Wisconsin,Motor fuels,T13,260206.0
2022,1,Wisconsin,Public utilities,T15,51570.0
2022,1,Wisconsin,Tobacco products,T16,127415.0
2022,1,Wisconsin,Sports betting (including pari-mutuels),T18,0.0
2022,1,Wisconsin,Other selective sales and gross receipts,T19,101456.0
2022,1,Wisconsin,Alcoholic beverages,T20,598.0
2022,1,Wisconsin,Amusements,T21,23.0
2022,1,Wisconsin,Corporations in general,T22,9753.0
2022,1,Wisconsin,Hunting and fishing,T23,12485.0
2022,1,Wisconsin,Motor vehicles,T24,165281.0
2022,1,Wisconsin,Motor vehicle operators,T25,10654.0
2022,1,Wisconsin,Public utilities,T27,28.0
2022,1,Wisconsin,Occupation and businesses,T28,120671.0
2022,1,Wisconsin,Other license taxes,T29,33814.0
2022,1,Wisconsin,Individual income,T40,1730701.0
2022,1,Wisconsin,Corporation net income,T41,570180.0
2022,1,Wisconsin,Death and gift,T50,0.0
2022,1,Wisconsin,Documentary and stock transfer,T51,27358.0
2022,1,Wisconsin,Severance,T53,691.0
2022,1,Wisconsin,"Other taxes, NEC",T99,3806.0
2022,1,Wyoming,Property taxes,T01,46976.0
2022,1,Wyoming,General sales and gross receipts,T09,265936.0
2022,1,Wyoming,Alcoholic beverages,T10,505.0
2022,1,Wyoming,Amusements,T11,1370.0
2022,1,Wyoming,Insurance premiums,T12,9834.0
2022,1,Wyoming,Motor fuels,T13,26432.0
2022,1,Wyoming,Public utilities,T15,2091.0
2022,1,Wyoming,Tobacco products,T16,5049.0
2022,1,Wyoming,Sports betting (including pari-mutuels),T18,2647.0
2022,1,Wyoming,Other selective sales and gross receipts,T19,2058.0
2022,1,Wyoming,Alcoholic beverages,T20,0.0
2022,1,Wyoming,Amusements,T21,147.0
2022,1,Wyoming,Corporations in general,T22,5555.0
2022,1,Wyoming,Hunting and fishing,T23,1379.0
2022,1,Wyoming,Motor vehicles,T24,30834.0
2022,1,Wyoming,Motor vehicle operators,T25,1264.0
2022,1,Wyoming,Public utilities,T27,0.0
2022,1,Wyoming,Occupation and businesses,T28,10709.0
2022,1,Wyoming,Other license taxes,T29,0.0
2022,1,Wyoming,Individual income,T40,0.0
2022,1,Wyoming,Corporation net income,T41,0.0
2022,1,Wyoming,Death and gift,T50,0.0
2022,1,Wyoming,Documentary and stock transfer,T51,0.0
2022,1,Wyoming,Severance,T53,180471.0
2022,1,Wyoming,"Other taxes, NEC",T99,2897.0
2022,2,Alabama,Property taxes,T01,21438.0
2022,2,Alabama,General sales and gross receipts,T09,830464.0
2022,2,Alabama,Alcoholic beverages,T10,67661.0
2022,2,Alabama,Amusements,T11,0.0
2022,2,Alabama,Insurance premiums,T12,118611.0
2022,2,Alabama,Motor fuels,T13,240532.0
2022,2,Alabama,Public utilities,T15,161335.0
2022,2,Alabama,Tobacco products,T16,38634.0
2022,2,Alabama,Sports betting (including pari-mutuels),T18,1515.0
2022,2,Alabama,Other selective sales and gross receipts,T19,140136.0
2022,2,Alabama,Alcoholic beverages,T20,1212.0
2022,2,Alabama,Amusements,T21,0.0
2022,2,Alabama,Corporations in general,T22,101541.0
2022,2,Alabama,Hunting and fishing,T23,4226.0
2022,2,Alabama,Motor vehicles,T24,62875.0
2022,2,Alabama,Motor vehicle operators,T25,8888.0
2022,2,Alabama,Public utilities,T27,3544.0
2022,2,Alabama,Occupation and businesses,T28,80329.0
2022,2,Alabama,Other license taxes,T29,0.0
2022,2,Alabama,Individual income,T40,1695774.0
2022,2,Alabama,Corporation net income,T41,719746.0
2022,2,Alabama,Death and gift,T50,1.0
2022,2,Alabama,Documentary and stock transfer,T51,21832.0
2022,2,Alabama,Severance,T53,15400.0
2022,2,Alabama,"Other taxes, NEC",T99,0.0
2022,2,Alaska,Property taxes,T01,40765.0
2022,2,Alaska,General sales and gross receipts,T09,0.0
2022,2,Alaska,Alcoholic beverages,T10,10277.0
2022,2,Alaska,Amusements,T11,4589.0
2022,2,Alaska,Insurance premiums,T12,14813.0
2022,2,Alaska,Motor fuels,T13,10346.0
2022,2,Alaska,Public utilities,T15,600.0
2022,2,Alaska,Tobacco products,T16,12715.0
2022,2,Alaska,Sports betting (including pari-mutuels),T18,0.0
2022,2,Alaska,Other selective sales and gross receipts,T19,9866.0
2022,2,Alaska,Alcoholic beverages,T20,48.0
2022,2,Alaska,Amusements,T21,0.0
2022,2,Alaska,Corporations in general,T22,0.0
2022,2,Alaska,Hunting and fishing,T23,3431.0
2022,2,Alaska,Motor vehicles,T24,9075.0
2022,2,Alaska,Motor vehicle operators,T25,0.0
2022,2,Alaska,Public utilities,T27,3040.0
2022,2,Alaska,Occupation and businesses,T28,7961.0
2022,2,Alaska,Other license taxes,T29,3.0
2022,2,Alaska,Individual income,T40,0.0
2022,2,Alaska,Corporation net income,T41,287122.0
2022,2,Alaska,Death and gift,T50,0.0
2022,2,Alaska,Documentary and stock transfer,T51,0.0
2022,2,Alaska,Severance,T53,942089.0
2022,2,Alaska,"Other taxes, NEC",T99,0.0
2022,2,Arizona,Property taxes,T01,127326.0
2022,2,Arizona,General sales and gross receipts,T09,2844066.0
2022,2,Arizona,Alcoholic beverages,T10,24494.0
2022,2,Arizona,Amusements,T11,88.0
2022,2,Arizona,Insurance premiums,T12,191066.0
2022,2,Arizona,Motor fuels,T13,447828.0
2022,2,Arizona,Public utilities,T15,5668.0
2022,2,Arizona,Tobacco products,T16,75922.0
2022,2,Arizona,Sports betting (including pari-mutuels),T18,7602.0
2022,2,Arizona,Other selective sales and gross receipts,T19,0.0
2022,2,Arizona,Alcoholic beverages,T20,2941.0
2022,2,Arizona,Amusements,T21,1.0
2022,2,Arizona,Corporations in general,T22,4937.0
2022,2,Arizona,Hunting and fishing,T23,12256.0
2022,2,Arizona,Motor vehicles,T24,84883.0
2022,2,Arizona,Motor vehicle operators,T25,9828.0
2022,2,Arizona,Public utilities,T27,0.0
2022,2,Arizona,Occupation and businesses,T28,62672.0
2022,2,Arizona,Other license taxes,T29,562.0
2022,2,Arizona,Individual income,T40,2992446.0
2022,2,Arizona,Corporation net income,T41,462608.0
2022,2,Arizona,Death and gift,T50,0.0
2022,2,Arizona,Documentary and stock transfer,T51,0.0
2022,2,Arizona,Severance,T53,-11.0
2022,2,Arizona,"Other taxes, NEC",T99,33189.0
2022,2,Arkansas,Property taxes,T01,464919.0
2022,2,Arkansas,General sales and gross receipts,T09,1200286.0
2022,2,Arkansas,Alcoholic beverages,T10,20298.0
2022,2,Arkansas,Amusements,T11,26317.0
2022,2,Arkansas,Insurance premiums,T12,193838.0
2022,2,Arkansas,Motor fuels,T13,153739.0
2022,2,Arkansas,Public utilities,T15,0.0
2022,2,Arkansas,Tobacco products,T16,56452.0
2022,2,Arkansas,Sports betting (including pari-mutuels),T18,1803.0
2022,2,Arkansas,Other selective sales and gross receipts,T19,88599.0
2022,2,Arkansas,Alcoholic beverages,T20,4473.0
2022,2,Arkansas,Amusements,T21,309.0
2022,2,Arkansas,Corporations in general,T22,25435.0
2022,2,Arkansas,Hunting and fishing,T23,4674.0
2022,2,Arkansas,Motor vehicles,T24,52779.0
2022,2,Arkansas,Motor vehicle operators,T25,6021.0
2022,2,Arkansas,Public utilities,T27,581.0
2022,2,Arkansas,Occupation and businesses,T28,36937.0
2022,2,Arkansas,Other license taxes,T29,283.0
2022,2,Arkansas,Individual income,T40,1259719.0
2022,2,Arkansas,Corporation net income,T41,391923.0
2022,2,Arkansas,Death and gift,T50,0.0
2022,2,Arkansas,Documentary and stock transfer,T51,23296.0
2022,2,Arkansas,Severance,T53,23752.0
2022,2,Arkansas,"Other taxes, NEC",T99,17543.0
2022,2,California,Property taxes,T01,796903.0
2022,2,California,General sales and gross receipts,T09,14727360.0
2022,2,California,Alcoholic beverages,T10,110244.0
2022,2,California,Amusements,T11,0.0
2022,2,California,Insurance premiums,T12,1548301.0
2022,2,California,Motor fuels,T13,2087537.0
2022,2,California,Public utilities,T15,259956.0
2022,2,California,Tobacco products,T16,461473.0
2022,2,California,Sports betting (including pari-mutuels),T18,3492.0
2022,2,California,Other selective sales and gross receipts,T19,1611412.0
2022,2,California,Alcoholic beverages,T20,20162.0
2022,2,California,Amusements,T21,4809.0
2022,2,California,Corporations in general,T22,20025.0
2022,2,California,Hunting and fishing,T23,30658.0
2022,2,California,Motor vehicles,T24,1932535.0
2022,2,California,Motor vehicle operators,T25,85957.0
2022,2,California,Public utilities,T27,180774.0
2022,2,California,Occupation and businesses,T28,1490900.0
2022,2,California,Other license taxes,T29,7058.0
2022,2,California,Individual income,T40,45332980.0
2022,2,California,Corporation net income,T41,17645696.0
2022,2,California,Death and gift,T50,1.0
2022,2,California,Documentary and stock transfer,T51,0.0
2022,2,California,Severance,T53,23997.0
2022,2,California,"Other taxes, NEC",T99,645914.0
2022,2,Colorado,Property taxes,T01,0.0
2022,2,Colorado,General sales and gross receipts,T09,1130875.0
